id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
31983,men,accessories,bags,other,black,summer,2012.0,casual,adidas men black bag
33021,women,apparel,topwear,kurtas,other,summer,2012.0,ethnic,mother earth women printed cream kurta
31636,men,apparel,topwear,shirts,black,summer,2012.0,formal,indigo nation men striped black shirt
26803,men,apparel,topwear,shirts,maroon,summer,2013.0,formal,arrow men maroon striped slim fit shirt
42858,women,accessories,bags,handbags,brown,summer,2012.0,casual,french connection women brown sling bag
11277,men,apparel,bottomwear,other,blue,fall,2011.0,sports,nike men crickt blue track pants
17959,women,footwear,shoes,casual shoes,white,fall,2011.0,casual,puma women trinity white casual shoe
3638,men,footwear,shoes,casual shoes,white,summer,2011.0,casual,fila men's cameo white shoe
55964,women,personal care,other,other,red,spring,2017.0,casual,colorbar take me as i am sensuous red  lipcolor with sharpner 001 3.94 g
19971,men,accessories,other,other,purple,fall,2011.0,casual,united colors of benetton men solid purple cap
4764,men,apparel,topwear,tshirts,white,summer,2011.0,sports,adidas men's white polo t-shirt
52957,women,apparel,other,other,pink,fall,2012.0,ethnic,fnf pink printed sari
14778,men,apparel,topwear,shirts,blue,fall,2011.0,formal,arrow men stripes blue shirts
28057,men,apparel,innerwear,briefs,black,summer,2016.0,casual,jockey elance men black pack of 2 briefs 1010
22141,men,footwear,shoes,other,black,fall,2011.0,formal,provogue men black formal shoes
21328,men,accessories,eyewear,sunglasses,black,winter,2016.0,casual,louis philippe men sunglasses lp202-c2
46683,men,personal care,fragrance,other,blue,spring,2017.0,casual,rasasi men romance forever perfume
4938,men,apparel,topwear,tshirts,grey,summer,2011.0,casual,gini and jony boy's kaden grey blue infant kidswear
30340,men,apparel,topwear,tshirts,other,summer,2012.0,casual,myntra men ego off white t-shirt
59368,women,apparel,topwear,kurtas,blue,summer,2012.0,ethnic,vishudh women blue & green kurta
31862,men,accessories,watches,watches,black,winter,2016.0,casual,titan men black dial watch
18534,girls,accessories,watches,watches,pink,winter,2016.0,casual,chhota bheem chutki kids-girls pink watch
4972,men,apparel,topwear,shirts,green,summer,2011.0,casual,gini and jony boy's kangaroo green white kidswear
44140,men,personal care,fragrance,other,other,spring,2017.0,casual,dunhill men perfume
9067,men,apparel,topwear,shirts,white,fall,2011.0,formal,mark taylor men white striped shirt
6852,men,footwear,shoes,sports shoes,grey,summer,2011.0,sports,spalding men's running grey green shoe
47587,women,footwear,shoes,other,brown,winter,2012.0,ethnic,portia women gold flats
33429,women,accessories,bags,handbags,other,fall,2012.0,casual,baggit women naughty lips teal handbag
24526,men,apparel,topwear,shirts,maroon,fall,2011.0,casual,mother earth men maroon shirt
10459,men,apparel,topwear,tshirts,pink,fall,2011.0,casual,flying machine men fuschia pink tshirts
10996,men,apparel,topwear,tshirts,brown,fall,2011.0,casual,inkfruit men too drunk brown tshirts
15961,men,accessories,other,other,other,fall,2011.0,formal,turtle men check burgundy ties
50673,men,apparel,innerwear,other,black,summer,2016.0,casual,chromozome men black trunks
31038,men,apparel,topwear,tshirts,blue,summer,2012.0,casual,arrow sport men blue printed t-shirt
40951,boys,apparel,topwear,tshirts,black,summer,2012.0,casual,gini and jony boys core black t-shirt
6224,men,apparel,topwear,tshirts,grey,summer,2011.0,casual,lee men's tom grey melange t-shirt
46135,women,accessories,jewellery,other,black,winter,2015.0,casual,adrika women black necklace
50352,women,apparel,topwear,kurtas,navy blue,summer,2012.0,ethnic,aurelia women navy blue kurta
52952,women,apparel,other,other,other,fall,2012.0,ethnic,fnf multi coloured sari
53555,men,apparel,innerwear,other,other,summer,2016.0,casual,probase multicoloured printed boxers
23036,men,apparel,topwear,shirts,white,fall,2012.0,formal,arrow men white striped shirt
32630,men,apparel,topwear,tshirts,grey,summer,2012.0,sports,nike men premier training grey t-shirt
2326,men,apparel,topwear,tshirts,white,fall,2010.0,casual,reebok men excellence white t-shirt
20856,men,footwear,shoes,casual shoes,black,fall,2011.0,casual,united colors of benetton men casual black shoes
26806,men,apparel,bottomwear,other,other,summer,2013.0,formal,arrow men charcoal flat front trousers
25605,men,accessories,watches,watches,black,winter,2016.0,casual,fastrack men black dial watch n1161sm02
15856,unisex,footwear,sandal,sandals,red,fall,2012.0,casual,warner bros kids unisex tj hit & chase flops red slippers
23494,men,footwear,shoes,casual shoes,white,fall,2011.0,casual,fila men cameo white casual shoes
2627,women,footwear,shoes,other,silver,fall,2010.0,casual,carlton london women wedge silver sandal
49747,men,free items,other,other,red,summer,2012.0,casual,park avenue men red printed broad tie
11171,men,apparel,topwear,other,grey,fall,2011.0,casual,scullers men stripes grey sweaters
54836,women,accessories,bags,handbags,black,winter,2012.0,casual,ivory tag black & white striped sling bag
16015,men,accessories,other,other,black,fall,2011.0,casual,turtle check men black scarf
20264,men,apparel,topwear,tshirts,black,fall,2011.0,casual,wrangler men ride black tshirt
9230,men,apparel,topwear,shirts,white,fall,2011.0,formal,mark taylor men white striped shirt
14682,men,apparel,topwear,tshirts,other,fall,2011.0,casual,basics men turquoise blue striped polo t-shirt
26105,men,apparel,topwear,shirts,purple,summer,2012.0,formal,john miller men striped purple shirt
6278,men,apparel,topwear,tshirts,white,summer,2011.0,casual,ucb men's saxophone white t-shirt
42226,women,apparel,topwear,tops,blue,summer,2012.0,casual,sepia women blue tops
5263,unisex,accessories,bags,other,grey,winter,2015.0,casual,wildcraft unisex grey & green printed messenger bag
2977,women,apparel,topwear,tshirts,white,summer,2011.0,casual,puma women's punk graphic white t-shirt
20531,women,accessories,wallets,wallets,green,winter,2015.0,casual,baggit women quick mayur green wallet
20174,men,apparel,topwear,shirts,green,fall,2011.0,casual,wrangler men dark green check shirt
32236,women,apparel,topwear,kurtas,other,summer,2012.0,ethnic,fabindia women orange abstract print kurta
5004,women,apparel,bottomwear,other,blue,summer,2011.0,casual,gini and jony girl's delma blue kidswear
15348,men,apparel,topwear,tshirts,black,fall,2011.0,casual,nike men special edition 3 star polo black tshirts
35925,women,accessories,bags,other,yellow,summer,2012.0,casual,peperone women yellow clutch
14031,women,apparel,topwear,tshirts,black,fall,2011.0,casual,nike women printed black tshirts
6831,men,footwear,shoes,casual shoes,white,summer,2011.0,casual,nike men's street pana ii white shoe
21939,women,accessories,bags,handbags,red,winter,2015.0,casual,murcia women casual red handbag
35038,women,apparel,topwear,kurtas,pink,summer,2012.0,ethnic,fabindia women printed pink kurta
26907,women,apparel,topwear,tops,white,summer,2012.0,casual,jealous 21 women printed white top
26543,men,footwear,sandal,sandals,black,fall,2012.0,casual,id men black & yellow sandals
50890,women,apparel,other,other,yellow,fall,2012.0,ethnic,prafful yellow & maroon printed sari
13154,men,apparel,topwear,tshirts,black,fall,2011.0,casual,puma men scribble black tshirts
30356,men,apparel,topwear,tshirts,grey,summer,2012.0,casual,myntra men grey t-shirt
26172,women,footwear,shoes,other,silver,winter,2014.0,casual,rocia women metallic casual sandals
13463,men,apparel,topwear,shirts,blue,summer,2011.0,casual,united colors of benetton men check blue shirts
27904,women,apparel,bottomwear,other,grey,summer,2012.0,formal,scullers for her grey trousers
46996,women,apparel,topwear,kurtas,beige,summer,2012.0,ethnic,shree women beige & red kurta
22798,men,apparel,bottomwear,other,white,fall,2011.0,casual,manchester united men white shorts
32433,men,apparel,topwear,tshirts,white,summer,2012.0,casual,adidas men white polo t-shirt
24618,men,accessories,wallets,wallets,brown,summer,2012.0,casual,belmonte men leather brown wallet
7179,women,apparel,bottomwear,other,blue,fall,2011.0,casual,jealous 21 women blue jegging
34432,women,apparel,topwear,tshirts,blue,summer,2012.0,casual,myntra women rider blue t-shirt
39374,women,accessories,watches,watches,green,winter,2016.0,casual,helix women green dial watch
40373,women,apparel,topwear,tops,white,summer,2012.0,casual,tokyo talkies women white top
56323,women,accessories,watches,watches,white,winter,2016.0,casual,fastrack women white dial watch
5899,men,footwear,shoes,casual shoes,black,summer,2011.0,casual,puma men's mid spill black shoe
26202,men,personal care,fragrance,other,silver,spring,2017.0,casual,nautica pure men perfume
22884,men,footwear,sandal,sandals,brown,summer,2016.0,casual,woodland men brown casual sandals
11455,men,apparel,topwear,shirts,black,fall,2011.0,casual,united colors of benetton men light winters black shirts
25146,women,accessories,bags,handbags,brown,winter,2015.0,casual,lino perros women leatherette brown handbag
36066,unisex,accessories,bags,other,blue,summer,2012.0,casual,otls unisex blue backpack
4902,women,apparel,topwear,tops,pink,summer,2011.0,casual,levis kids girl's denise pink teens kidswear
46933,men,personal care,fragrance,other,blue,spring,2017.0,casual,york men silver aqua perfume
21706,men,accessories,watches,watches,white,winter,2016.0,casual,fossil men quartz white dial watch fs4677
9598,men,apparel,topwear,shirts,purple,fall,2011.0,casual,scullers men scul purple shirts
51503,women,apparel,bottomwear,other,blue,summer,2012.0,casual,denizen women blue jeans
16897,women,accessories,eyewear,sunglasses,brown,winter,2016.0,casual,police women casual brown sunglasses
6402,men,footwear,sandal,sandals,brown,summer,2011.0,casual,lotto men laos brown floater
1909,men,apparel,topwear,tshirts,blue,fall,2010.0,sports,nike mens classic sportswear t-shirt
3796,men,apparel,topwear,tshirts,white,summer,2011.0,casual,basics men white & red striped polo t-shirt
29985,women,free items,other,other,black,winter,2016.0,casual,aspen women black dial watch
58276,women,accessories,bags,handbags,purple,summer,2012.0,casual,baggit women purple handbag
1802,men,footwear,shoes,sports shoes,brown,spring,2011.0,sports,quechua men's arpenaz flex yellow shoe
3823,unisex,footwear,sandal,sandals,white,summer,2011.0,casual,crocs unisex crocband white sandal
33902,men,accessories,watches,watches,black,summer,2017.0,casual,citizen men black dial watch bh1370-51e
48162,women,accessories,wallets,wallets,green,winter,2016.0,casual,fossil women sea green wallet
13892,men,apparel,topwear,tshirts,blue,fall,2012.0,casual,nike men team india special edition three star blue jersey
35694,men,footwear,shoes,casual shoes,blue,summer,2012.0,casual,nike men dunk low blue shoes
11163,men,apparel,topwear,shirts,blue,fall,2011.0,formal,john miller men solid blue shirts
21543,women,accessories,bags,handbags,black,winter,2015.0,casual,kiara women small pocket black handbag
26800,men,apparel,topwear,shirts,grey,summer,2013.0,formal,arrow men grey shirt
21562,women,accessories,bags,handbags,purple,winter,2015.0,casual,kiara women front pocket purple handbag
20072,women,accessories,other,other,grey,fall,2011.0,casual,united colors of benetton women solid grey stole
23160,men,apparel,topwear,tshirts,other,fall,2011.0,casual,mark taylor men charcoal printed t-shirt
43457,women,apparel,topwear,other,blue,summer,2012.0,ethnic,global desi women blue tunic
13531,men,accessories,other,other,black,fall,2011.0,casual,scullers red stripe muffler
10639,men,footwear,shoes,casual shoes,black,fall,2011.0,casual,nike men nike capri ii black casual shoes
9462,men,apparel,topwear,shirts,white,fall,2011.0,formal,john miller men white check shirt
56968,women,footwear,shoes,heels,black,winter,2012.0,casual,hm women black flats
43723,women,accessories,jewellery,other,gold,summer,2012.0,casual,royal diadem set of 2 golden bangles
29721,men,apparel,topwear,shirts,purple,summer,2012.0,formal,john miller men check purple shirt
33447,women,accessories,wallets,wallets,brown,summer,2012.0,casual,baggit women leather brown wallet
32399,women,apparel,topwear,tops,white,summer,2012.0,casual,arrow woman printed white & green top
39370,women,accessories,watches,watches,silver,winter,2016.0,casual,helix women silver dial watch
28193,men,accessories,eyewear,sunglasses,gold,winter,2016.0,casual,ray-ban men aviator gold sunglasses
2802,men,footwear,sandal,sandals,other,fall,2009.0,casual,id men casual leather tmber sandal
39219,women,apparel,topwear,tops,black,summer,2012.0,casual,femella women black animal printed kaftan top
33778,unisex,accessories,socks,other,other,summer,2011.0,casual,puma unisex retro pack of 2 socks
35690,men,footwear,shoes,casual shoes,navy blue,summer,2012.0,casual,u.s. polo assn. men navy blue shoes
48439,men,apparel,topwear,tshirts,white,summer,2012.0,casual,french connection men white printed t-shirt
42690,women,footwear,shoes,other,other,winter,2012.0,casual,rocia women bronze sandals
52943,women,apparel,other,other,yellow,summer,2012.0,ethnic,fnf yellow sari
44520,men,footwear,sandal,sandals,other,summer,2012.0,casual,coolers men khaki sandals
14903,women,accessories,wallets,wallets,purple,summer,2011.0,casual,united colors of benetton women solid purple wallets
45561,women,apparel,topwear,tops,pink,winter,2012.0,casual,fila women pink printed top
23774,women,accessories,eyewear,sunglasses,white,winter,2016.0,casual,oakley women white correspondent sunglasses
7881,men,footwear,shoes,other,black,summer,2011.0,formal,provogue men's formal black shoe
